Timestamp,Tweet,username,hashtags,followers_count
2020-06-16 17:12:39,b'RT @KKRiders: #OnThisDay in 2019\n \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xe2\x9a\x94\xef\xb8\x8f \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0\n\nB. Azam b Kuldeep (48)\nRate this on a scale of 1\xe2\x83\xa3 to 1\xe2\x83\xa30\xe2\x83\xa3 \xe2\x9a\xa1\n\nStay tuned to our fleets Today to\xe2\x80\xa6',b'AThadishetty',['OnThisDay'],113
2020-06-16 17:11:47,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'JuberRoc',['TeamIndia'],24
2020-06-16 17:09:50,b'RT @100MasterBlastr: 7-0! \n#OnThisDay India\xe2\x80\x99s winning streak against Pakistan in the World Cup continues as the Hitman @ImRo45 powers #Team\xe2\x80\xa6',b'ankajk',['OnThisDay'],90
2020-06-16 17:07:46,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'Anuragv542',['TeamIndia'],28
2020-06-16 17:03:55,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'rajini_bala',['TeamIndia'],53
2020-06-16 17:03:19,b'RT @meghanath9999: craze wise ?????\n\nme virat \xf0\x9f\x98\x8d\n\nLike : Virat Kohli\nRETWEET : MS.Dhoni\nComment:Rohit Sharma\n\n#TeamIndia https://t.co/9b2G4u\xe2\x80\xa6',b'Mr_Saikrishna99',['TeamIndia'],1609
2020-06-16 17:03:18,"b""RT @BCCI: Here's a little something to light up your day \xf0\x9f\x99\x8c\n\nWhich is that one #TeamIndia Test knock from 2019 you'd want to relive\xe2\x9d\x93\nPick yo\xe2\x80\xa6""",b'vijaymano15',['TeamIndia'],9
2020-06-16 17:00:09,b'RT @TheVIRATism: Don of cricket \xf0\x9f\x91\x8a\n#ViratKohli #KingKohli #TeamIndia #PlayBold #Viratism #SuperV #RCB https://t.co/wPm3gwmmW3',b'King29451295',"['ViratKohli', 'KingKohli', 'TeamIndia', 'PlayBold', 'Viratism', 'SuperV', 'RCB']",847
2020-06-16 16:56:39,b'RT @StarSportsIndia: #Throwback to 7\xe2\x83\xa3th heaven at the ICC #CWC19 after another #INDvPAK victory!\n\nWhat was your favourite moment of the mat\xe2\x80\xa6',b'Being_SAi143',"['Throwback', 'CWC19', 'INDvPAK']",732
2020-06-16 16:56:32,b'RT @KKRiders: #OnThisDay in 2019\n \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xe2\x9a\x94\xef\xb8\x8f \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0\n\nB. Azam b Kuldeep (48)\nRate this on a scale of 1\xe2\x83\xa3 to 1\xe2\x83\xa30\xe2\x83\xa3 \xe2\x9a\xa1\n\nStay tuned to our fleets Today to\xe2\x80\xa6',b'venkat_kaveti',['OnThisDay'],16
2020-06-16 16:55:56,"b""Do you realized now we're Just Devided By Minds 'No Castes , No religions'...Only Indians\xf0\x9f\x87\xae\xf0\x9f\x87\xb3.. From the Same Nation\xe2\x80\xa6 https://t.co/ax9xwEKVaF""",b'asmitak592',[],553
2020-06-16 16:52:07,"b""RT @CricYess: T20 World Cup This Year ' Unrealistic ' -Earl Eddings\n\nHost - @myself_usamaa\n\n#Cricket #T20WC #T20WorldCup #T20WC2020 #IPL202\xe2\x80\xa6""",b'myself_usamaa',"['Cricket', 'T20WC', 'T20WorldCup', 'T20WC2020']",677
2020-06-16 16:51:26,b'RT @meghanath9999: craze wise ?????\n\nme virat \xf0\x9f\x98\x8d\n\nLike : Virat Kohli\nRETWEET : MS.Dhoni\nComment:Rohit Sharma\n\n#TeamIndia https://t.co/9b2G4u\xe2\x80\xa6',b'Ntrfreak9999',['TeamIndia'],502
2020-06-16 16:50:36,"b""I don't if you're are from right wing or Left wing.Just stay together.Keep supporting our #Soldiers and @PMOIndia.\xe2\x80\xa6 https://t.co/GGblQlAeTC""",b'DivyanshuShubh1',['Soldiers'],124
2020-06-16 16:46:05,b'RT @TheVIRATism: Don of cricket \xf0\x9f\x91\x8a\n#ViratKohli #KingKohli #TeamIndia #PlayBold #Viratism #SuperV #RCB https://t.co/wPm3gwmmW3',b'KarthickS_31',"['ViratKohli', 'KingKohli', 'TeamIndia', 'PlayBold', 'Viratism', 'SuperV', 'RCB']",2160
2020-06-16 16:44:45,b'Don of cricket \xf0\x9f\x91\x8a\n#ViratKohli #KingKohli #TeamIndia #PlayBold #Viratism #SuperV #RCB https://t.co/wPm3gwmmW3',b'TheVIRATism',"['ViratKohli', 'KingKohli', 'TeamIndia', 'PlayBold', 'Viratism', 'SuperV', 'RCB']",216
2020-06-16 16:42:59,"b'RT @cricbuzz: Punctual - Always\nGives a compliment - Never\xc2\xa0\nShare food - Never\nWatch the latest episode of #SpicyPitch to know @Karun126, t\xe2\x80\xa6'",b'RakshithBJ2',['SpicyPitch'],492
